      Iteration        x-coord        y-coord              u              v              M              p              T            rho
            123    1.058940397    0.803943723      604.24921-1.057708146e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8132797362      604.24921-4.416491905e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8226157494      604.24921-3.843593005e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8319517626      604.249211.262453593e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8412877758      604.24921-2.479423411e-15    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397    0.850623789      604.249211.653639915e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8599598022      604.249217.973620523e-14    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8692958153      604.249212.437236746e-15    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8786318285      604.24921-4.55613533e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8879678417      604.24921-3.925487376e-14    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.8973038549      604.24921-1.234211337e-13    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9066398681      604.24921-1.090574698e-31    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9159758813      604.249211.139447662e-153    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9253118945      604.24921-1.46540981e-176    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9346479077      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9439839209      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9533199341      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9626559472      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9719919604      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9813279736      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397   0.9906639868      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            123    1.058940397              1      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669  0.06715189472    579.1385481    50.66805757    1.857619456    1434.021494    243.7054836  0.02049843498
            124    1.067549669  0.07648037577    573.2017777    50.14812675    1.828054014    1434.021473    246.5192271  0.02026446779
            124    1.067549669  0.08580885683    570.1365672    49.87942086    1.820282097    1434.021963    245.9767812  0.02030916341
            124    1.067549669  0.09513733788    570.1505115    49.88013886    1.820879586    1434.022212    245.8273688  0.02032151074
            124    1.067549669   0.1044658189    570.2175707     49.8854919    1.821273321    1434.022585    245.7788578    0.020325527
            124    1.067549669      0.1137943     570.250551    49.88786602    1.821450833    1434.022972    245.7593426   0.0203271465
            124    1.067549669    0.123122781    570.2662337    49.88872568    1.821534083    1434.023403    245.7503571  0.02032789583
            124    1.067549669   0.1324512621    570.2733216    49.88883328     1.82157152     1434.02387    245.7463263  0.02032823588
            124    1.067549669   0.1417797431    570.2755976    49.88851957    1.821583378    1434.024376    245.7450499  0.02032834864
            124    1.067549669   0.1511082242    570.2748764    49.88794353    1.821579309    1434.024921    245.7454878  0.02032832014
            124    1.067549669   0.1604367052    570.2721342    49.88719056    1.821564501    1434.025505    245.7470817  0.02032819658
            124    1.067549669   0.1697651863    570.2679427    49.88631038     1.82154199    1434.026126    245.7495045  0.02032800496
            124    1.067549669   0.1790936674    570.2626606     49.8853344    1.821513685    1434.026783    245.7525511  0.02032776228
            124    1.067549669   0.1884221484    570.2565251    49.88428468    1.821480846    1434.027489    245.7560856  0.02032747992
            124    1.067549669   0.1977506295    570.2497011    49.88317664    1.821444351    1434.028251    245.7600138  0.02032716581
            124    1.067549669   0.2070791105     570.242312    49.88201705    1.821404853     1434.02904    245.7642653  0.02032682535
            124    1.067549669   0.2164075916    570.2344532    49.88080746    1.821362856    1434.029802    245.7687857  0.02032646229
            124    1.067549669   0.2257360726    570.2261889    49.87956151    1.821318705      1434.0306    245.7735381  0.02032608055
            124    1.067549669   0.2350645537    570.2175527    49.87831207    1.821272593     1434.03166    245.7785016  0.02032568509
            124    1.067549669   0.2443930347    570.2085878    49.87706515     1.82122475    1434.033002    245.7836515  0.02032527823
            124    1.067549669   0.2537215158    570.1993992    49.87573848    1.821175693    1434.033933    245.7889322  0.02032485475
            124    1.067549669   0.2630499968    570.1900912    49.87424248    1.821125931    1434.033703     245.794289  0.02032440852
            124    1.067549669   0.2723784779    570.1805656    49.87273785    1.821075018    1434.033598    245.7997696  0.02032395386
            124    1.067549669   0.2817069589     570.170499    49.87166402    1.821021453    1434.037178    245.8055358  0.02032352784
            124    1.067549669     0.29103544    570.1598831     49.8710572    1.820965211    1434.044727    245.8115904  0.02032313423
            124    1.067549669    0.300363921    570.1496591    49.86974959    1.820910713     1434.04673    245.8174573  0.02032267757
            124    1.067549669   0.3096924021    570.1409899    49.86628667    1.820863419    1434.031344    245.8225487   0.0203220386
            124    1.067549669   0.3190208831    570.1328237    49.86201303    1.820818404    1434.009506    245.8273949  0.02032132852
            124    1.067549669   0.3283493642    570.1209097    49.86232494     1.82075575     1434.02513    245.8341401  0.02032099234
            124    1.067549669   0.3376778453    570.1025957    49.87059281    1.820663036    1434.105647    245.8441219  0.02032130819
            124    1.067549669   0.3470063263    570.0849756    49.87783699    1.820573512    1434.177968    245.8537604  0.02032153627
            124    1.067549669   0.3563348074    570.0837387    49.86420711     1.82056071    1434.080499    245.8551388  0.02032004125
            124    1.067549669   0.3656632884      570.10305    49.82445135    1.820644167    1433.770524    245.8461534  0.02031639162
            124    1.067549669   0.3749917695    570.1123496    49.79722872    1.820680645    1433.562723     245.842226  0.02031377159
            124    1.067549669   0.3843202505    570.0601539    49.84766759    1.820428798    1433.987151    245.8693416  0.02031754485
            124    1.067549669   0.3936487316    569.9415817    49.98194095    1.819866035    1435.094776    245.9299406  0.02032822803
            124    1.067549669   0.4029772126    569.8610119    50.06792805    1.819481436    1435.809737    245.9713612  0.02033493062
            124    1.067549669   0.4123056937    569.9806276    49.90035872    1.820034068    1434.459197    245.9118454  0.02032072018
            124    1.067549669   0.4216341747     570.320356    49.45387252    1.821619779    1430.844063    245.7411321  0.02028358874
            124    1.067549669   0.4309626558    570.5813962    49.10643232    1.822838757     1428.04055    245.6099603  0.02025465779
            124    1.067549669   0.4402911368    570.2836614    49.46509233    1.821431391    1430.966688    245.7614088  0.02028365342
            124    1.067549669   0.4496196179    569.2614936     50.7365812    1.816638676    1441.361256    246.2776813   0.0203881647
            124    1.067549669   0.4589480989    568.1625988    52.10059396     1.81152048    1452.599111    246.8299033  0.02050115581
            124    1.067549669     0.46827658    568.3889427    51.78504206    1.812555163    1450.022194    246.7181936  0.02047405277
            124    1.067549669    0.477605061    570.9021223     48.5632489    1.824287171     1423.81395    245.4541675  0.02020752752
            124    1.067549669   0.4869335421    574.4870843    43.93308918    1.841356038    1387.082531    243.6238236  0.01983411799
            124    1.067549669   0.4962620231    576.1974549    41.67265625    1.849626668    1369.521377    242.7406815  0.01965425535
            124    1.067549669   0.5055905042    573.7102911    44.77920462     1.83755673    1393.837762    244.0303373  0.01989751091
            124    1.067549669   0.5149189853    566.2264568    53.96213728    1.802321837    1469.051644    247.8246739  0.02065013359
            124    1.067549669   0.5242474663    555.7909942    66.47313329    1.755783053     1578.97599    252.9017991  0.02174973413
            124    1.067549669   0.5335759474    552.0299365    69.87238428    1.739051854    1611.935703    254.7446849  0.02204311308
            124    1.067549669   0.5429044284    571.5707819    45.34989638    1.826426687    1402.977491    245.2241744  0.01993048043
            124    1.067549669   0.5522329095    596.1001319    12.94281277    1.953047301    1169.307076     231.910234  0.01756463013
            124    1.067549669   0.5615613905    603.0349123    2.071594673    1.992823071    1102.327494    227.8530582  0.01685334546
            124    1.067549669   0.5708898716    604.0972148   0.2627361494    1.999114306    1091.694013    227.2169911  0.01673749535
            124    1.067549669   0.5802183526    604.2301622  0.03298394419    1.999905792    1090.352423    227.1370789  0.01672280795
            124    1.067549669   0.5895468337    604.2466471 0.004439108836    2.000003997    1090.185894    227.1271653  0.01672098369
            124    1.067549669   0.5988753147    604.24883590.0006480139641    2.000017038     1090.16378    227.1258489  0.01672074141
            124    1.067549669   0.6082037958    604.24915120.0001019310944    2.000018917    1090.160595    227.1256593  0.01672070651
            124    1.067549669   0.6175322768    604.24920021.703087096e-05    2.000019209    1090.160099    227.1256298  0.01672070109
            124    1.067549669   0.6268607579    604.24920832.966677242e-06    2.000019257    1090.160017    227.1256249  0.01672070019
            124    1.067549669   0.6361892389    604.24920975.283527649e-07    2.000019265    1090.160003    227.1256241  0.01672070003
            124    1.067549669     0.64551772      604.24921 9.45174131e-08    2.000019267    1090.160001    227.1256239  0.01672070001
            124    1.067549669    0.654846201      604.249211.673789605e-08    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.6641746821      604.249212.901657069e-09    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.6735031632      604.249214.888650617e-10    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.6828316442      604.249217.960772704e-11    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.6921601253      604.249211.215080871e-11    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7014886063      604.249211.612396425e-12    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7108170874      604.249211.554707461e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7201455684      604.24921 -2.7566314e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7294740495      604.24921-4.959899427e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7388025305      604.249218.150874423e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7481310116      604.249215.924694393e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7574594926      604.24921-3.811443968e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7667879737      604.24921-2.476208163e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7761164547      604.249212.607375317e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7854449358      604.249215.498578148e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.7947734168      604.249213.840134117e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8041018979      604.24921-4.014627816e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8134303789      604.24921-4.853840654e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669     0.82275886      604.24921-2.521471766e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669    0.832087341      604.249214.618649306e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8414158221      604.24921-9.096190466e-14    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8507443032      604.249214.447613677e-14    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8600727842      604.249212.038704208e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8694012653      604.249211.240041761e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8787297463      604.24921-3.735764519e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8880582274      604.249213.465775438e-15    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.8973867084      604.24921-2.482239888e-13    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9067151895      604.24921-8.191317553e-14    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9160436705      604.24921-1.492578054e-31    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9253721516      604.24921-3.653373924e-156    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9347006326      604.249214.114527585e-179    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9440291137      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9533575947      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9626860758      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9720145568      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9813430379      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669   0.9906715189      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            124    1.067549669              1      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894  0.06790510838    579.1383313     50.6680386    1.857618311    1434.023872    243.7056015  0.02049845906
            125     1.07615894   0.0772260573    573.2052573    50.14842855    1.828068158    1434.023853    246.5184052  0.02026456899
            125     1.07615894  0.08654700621    570.1388378    49.87961439    1.820286826    1434.024343     245.977462  0.02030914091
            125     1.07615894  0.09586795513    570.1502104    49.88010477    1.820877302    1434.024594    245.8277252  0.02032151502
            125     1.07615894    0.105188904    570.2172062     49.8854497    1.821271315    1434.024966    245.7790844  0.02032554201
            125     1.07615894    0.114509853      570.25025    49.88782678    1.821449222    1434.025353    245.7595168  0.02032716584
            125     1.07615894   0.1238308019    570.2659761    49.88868761    1.821532707    1434.025783    245.7505054  0.02032791732
            125     1.07615894   0.1331517508    570.2730929     49.8887951    1.821570296     1434.02625     245.746458  0.02032825873
            125     1.07615894   0.1424726997    570.2753906    49.88848062    1.821582269    1434.026756    245.7451693   0.0203283725
            125     1.07615894   0.1517936486    570.2746874    49.88790344    1.821578294    1434.027299    245.7455971  0.02032834481
            125     1.07615894   0.1611145975    570.2719609    49.88714917    1.821563568    1434.027882    245.7471821  0.02032822196
            125     1.07615894   0.1704355465    570.2677836    49.88626772    1.821541132    1434.028502    245.7495969  0.02032803101
            125     1.07615894   0.1797564954     570.262515    49.88529019    1.821512898    1434.029159    245.7526359  0.02032778894
            125     1.07615894   0.1890774443    570.2563931    49.88423801    1.821480129    1434.029857    245.7561628   0.0203275071
            125     1.07615894   0.1983983932    570.2495825    49.88312734    1.821443703    1434.030611    245.7600836  0.02032719349
            125     1.07615894   0.2077193421    570.2422042    49.88196788    1.821404262    1434.031413    245.7643289  0.02032685373
            125     1.07615894    0.217040291     570.234354    49.88076109    1.821362311    1434.032211    245.7688443  0.02032649158
            125     1.07615894     0.22636124    570.2261039     49.8795107    1.821318233    1434.032985    245.7735889  0.02032611016
            125     1.07615894   0.2356821889    570.2174939    49.87824104     1.82127225    1434.033894    245.7785385  0.02032571371
            125     1.07615894   0.2450031378    570.2085488    49.87698202    1.821224506    1434.035154    245.7836778  0.02032530656
            125     1.07615894   0.2543240867    570.1993343    49.87570063    1.821175334     1434.03647    245.7889709   0.0203248875
            125     1.07615894   0.2636450356     570.189974    49.87428354    1.821125331    1434.036898    245.7943535  0.02032444847
            125     1.07615894   0.2729659845    570.1805035     49.8727217    1.821074683    1434.036342    245.7998057  0.02032398977
            125     1.07615894   0.2822869335     570.170687    49.87134363    1.821022297    1434.037461     245.805445  0.02032353935
            125     1.07615894   0.2916078824    570.1602346    49.87054193    1.820966826    1434.043441    245.8114165  0.02032313038
            125     1.07615894   0.3009288313     570.149532     49.8698516     1.82091009     1434.05049    245.8175243  0.02032272531
            125     1.07615894   0.3102497802    570.1398582    49.86767178    1.820858093     1434.04557    245.8231222  0.02032219281
            125     1.07615894   0.3195707291    570.1317496    49.86333711    1.820813353    1434.023254    245.8279387  0.02032147839
            125     1.07615894    0.328891678    570.1225759    49.86019273     1.82076355     1434.01076    245.8333004  0.02032085811
            125     1.07615894   0.3382126269    570.1077227    49.86409247    1.820687061    1434.055736    245.8415353  0.02032081476
            125     1.07615894   0.3475335759    570.0878568    49.87419005    1.820587015    1434.151314    245.8523066  0.02032127875
            125     1.07615894   0.3568545248    570.0750743    49.87518286    1.820520108    1434.172915    245.8595103  0.02032098941
            125     1.07615894   0.3661754737    570.0838205     49.8488087    1.820554044    1433.971861    245.8558565  0.02031844261
            125     1.07615894   0.3754964226    570.1054448    49.80600403    1.820648293    1433.637242    245.8457092  0.02031453973
            125     1.07615894   0.3848173715    570.0952842    49.80327776    1.820593488    1433.628952    245.8516097   0.0203139347
            125     1.07615894   0.3941383204    570.0102462     49.8951521    1.820187714    1434.390979    245.8953005  0.02032112099
            125     1.07615894   0.4034592694    569.8862924    50.03606503    1.819599835    1435.553256    245.9586093  0.02033235226
            125     1.07615894   0.4127802183    569.8677494    50.04340395    1.819505573    1435.627484    245.9687615  0.02033256432
            125     1.07615894   0.4221011672    570.0903813    49.74528874    1.820540966    1433.215197    245.8572646  0.02030760486
            125     1.07615894   0.4314221161    570.4573552    49.26400325    1.822255816     1429.32128    245.6726829  0.02026764722
            125     1.07615894    0.440743065    570.5569097     49.1205794    1.822715935    1428.173508    245.6231746  0.02025545383
            125     1.07615894   0.4500640139    569.9589347    49.85799612     1.81990026    1434.183156     245.926255  0.02031561933
            125     1.07615894   0.4593849629    568.7680791    51.34054724    1.814331984    1446.339656    246.5264459  0.02043794021
            125     1.07615894   0.4687059118      567.98058     52.3093561    1.810667981    1454.343486    246.9219716  0.02051812161
            125     1.07615894   0.4780268607    569.0459313    50.92974305    1.815596773     1443.02924     246.390022  0.02040245179
            125     1.07615894   0.4873478096    572.2620621      46.803035    1.830711735    1409.737167    244.7640285  0.02006415631
            125     1.07615894   0.4966687585    575.5304638    42.55774512    1.846391156    1376.375625    243.0858785  0.01972457197
            125     1.07615894   0.5059897074    575.9118513    41.99874401    1.848218653    1372.115941    242.8908564  0.01967931553
            125     1.07615894   0.5153106564    571.6464727    47.34564328    1.827684425    1414.222015     245.089046  0.02010129501
            125     1.07615894   0.5246316053    562.6014279    58.27994252    1.785788952    1506.465217    249.6199279  0.02102375082
            125     1.07615894   0.5339525542    552.7388676    69.97741171    1.742649886    1610.846329    254.3476059  0.02206260568
            125     1.07615894   0.5432735031    555.5813707    64.99261949    1.753846816    1569.195663    253.1146016   0.0215968417
            125     1.07615894    0.552594452    581.9635128    32.27433188    1.877683999    1302.479561    239.7631621  0.01892425557
            125     1.07615894   0.5619154009    599.9478196    7.085778188    1.974853431     1132.53088     229.678375  0.01717751321
            125     1.07615894   0.5712363499    603.6668101     1.00121252     1.99655832    1096.020132    227.4752237   0.0167847461
            125     1.07615894   0.5805572988    604.1782124   0.1228565346    1.999596404    1090.876957    227.1683133  0.01672855235
            125     1.07615894   0.5898782477    604.2402252  0.01556053132    1.999965739    1090.250772    227.1310274  0.01672169443
            125     1.07615894   0.5991991966    604.2479793  0.00213176673    2.000011934    1090.172435    227.1263641  0.01672083623
            125     1.07615894   0.6085201455    604.24902710.0003168483388    2.000018177    1090.161848    227.1257339  0.01672072025
            125     1.07615894   0.6178410944    604.24918085.062042789e-05    2.000019093    1090.160295    227.1256415  0.01672070323
            125     1.07615894   0.6271620434    604.2492051 8.55589105e-06    2.000019238     1090.16005    227.1256269  0.01672070055
            125     1.07615894   0.6364829923    604.24920921.500719869e-06    2.000019262    1090.160009    227.1256244   0.0167207001
            125     1.07615894   0.6458039412    604.24920992.679497235e-07    2.000019266    1090.160002     227.125624  0.01672070002
            125     1.07615894   0.6551248901      604.249214.788090295e-08    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894    0.664445839      604.24921 8.44636357e-09    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.6737667879      604.249211.455820523e-09    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.6830877368      604.249212.436405074e-10    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.6924086858      604.249213.958402868e-11    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7017296347      604.249216.126611946e-12    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7110505836      604.249216.279042269e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7203715325      604.24921-3.361520787e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7296924814      604.24921-7.273504535e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7390134303      604.249215.359894973e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7483343793      604.249216.723651747e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7576553282      604.24921-2.953990369e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7669762771      604.24921-3.972733698e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894    0.776297226      604.249216.001990626e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7856181749      604.24921 6.71776768e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.7949391238      604.249213.992432899e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8042600728      604.24921-5.743175752e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8135810217      604.24921-6.886384674e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8229019706      604.24921 1.32523655e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8322229195      604.249215.430204646e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8415438684      604.249212.981440452e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8508648173      604.249214.584592592e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8601857663      604.249218.213618519e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8695067152      604.249212.029157376e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8788276641      604.24921-2.503152305e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894    0.888148613      604.249211.299693349e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.8974695619      604.24921-4.159845543e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9067905108      604.24921-3.967700545e-14    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9161114598      604.24921-1.238172766e-13    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9254324087      604.24921-8.787821304e-32    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9347533576      604.249211.026605373e-158    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9440743065      604.24921-9.918264467e-182    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9533952554      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9627162043      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9720371533      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9813581022      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894   0.9906790511      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            125     1.07615894              1      604.24921              0    2.000019267        1090.16    227.1256239      0.0167207
            126    1.084768212  0.06865832204    579.1381133    50.66801953     1.85761716    1434.026265    243.7057202  0.02049848329
            126    1.084768212  0.07797173882    573.2087375    50.14873044    1.828082305    1434.026247     246.517583  0.02026467042
            126    1.084768212   0.0872851556    570.1411123     49.8798083    1.820291567    1434.026737    245.9781429   0.0203091186
            126    1.084768212  0.09659857238    570.1499111    49.88007093    1.820875019    1434.026988     245.828083  0.02032151938
            126    1.084768212   0.1059119892    570.2168403    49.88540748      1.8212693    1434.027361     245.779312  0.02032555713
            126    1.084768212   0.1152254059    570.2499475     49.8877875    1.821447603    1434.027748    245.7596919   0.0203271853
            126    1.084768212   0.1245388227     570.265717    49.88864952    1.821531322    1434.028178    245.7506544  0.02032793894
            126    1.084768212   0.1338522395    570.2728628    49.88875694    1.821569065    1434.028645    245.7465905  0.02032828171
            126    1.084768212   0.1431656563    570.2751822    49.88844173    1.821581152    1434.029149    245.7452895  0.02032839649
            126    1.084768212   0.1524790731     570.274497    49.88786344    1.821577271    1434.029692    245.7457072  0.02032836963
            126    1.084768212   0.1617924898    570.2717862    49.88710784    1.821562627    1434.030273    245.7472833  0.02032824749
            126    1.084768212   0.1711059066    570.2676233    49.88622504    1.821540267    1434.030893      245.74969  0.02032805719
            126    1.084768212   0.1804193234    570.2623681    49.88524613    1.821512102     1434.03155    245.7527215  0.02032781575
            126    1.084768212   0.1897327402    570.2562594    49.88419195    1.821479403    1434.032244     245.756241  0.02032753447
            126    1.084768212    0.199046157    570.2494623    49.88307842    1.821443046    1434.032987    245.7601543  0.02032722133
            126    1.084768212   0.2083595737    570.2420963    49.88191727    1.821403669    1434.033789    245.7643926  0.02032688213
            126    1.084768212   0.2176729905    570.2342552    49.88071264    1.821361768    1434.034617    245.7689028  0.02032652085
            126    1.084768212   0.2269864073    570.2260146    49.87946351    1.821317741    1434.035414    245.7736419  0.02032614021
            126    1.084768212   0.2362998241    570.2174249    49.87818129    1.821271859    1434.036236    245.7785806  0.02032574342
            126    1.084768212   0.2456132409     570.208508     49.8768992    1.821224254    1434.037324     245.783705  0.02032533506
            126    1.084768212   0.2549266576    570.1992958    49.87562759    1.821175097    1434.038736    245.7889964  0.02032491751
            126    1.084768212   0.2642400744    570.1898858    49.87428599    1.821124868    1434.039793    245.7944034  0.02032448539
            126    1.084768212   0.2735534912     570.180389       49.87277    1.821074102    1434.039626    245.7998682  0.02032403114
            126    1.084768212    0.282866908    570.1707238    49.87121276     1.82102243    1434.039303    245.8054306  0.02032356664
            126    1.084768212   0.2921803247    570.1605542     49.8700649    1.820968291    1434.042485    245.8112588  0.02032312986
            126    1.084768212   0.3014937415    570.1497895    49.86946479    1.820911269     1434.05029    245.8173974  0.02032273296
            126    1.084768212   0.3108071583    570.1392876    49.86834485    1.820855395    1434.054018    245.8234126  0.02032228851
            126    1.084768212   0.3201205751    570.1303453    49.86507724    1.820806753    1434.040406    245.8286492   0.0203216627
            126    1.084768212   0.3294339919    570.1223278     49.8604813    1.820762375    1434.016113    245.8334269  0.02032092352
            126    1.084768212   0.3387474086    570.1111595    49.85972861    1.820703163    1434.023241    245.8398017  0.02032049759
            126    1.084768212   0.3480608254    570.0932833    49.86731919    1.820612447    1434.098436    245.8495685  0.02032075581
            126    1.084768212   0.3573742422    570.0740913    49.87643493    1.820515505    1434.186194    245.8600059  0.02032113659
            126    1.084768212    0.366687659    570.0692034    49.86732703    1.820485548    1434.125711    245.8632314  0.02032001302
            126    1.084768212   0.3760010758    570.0869431    49.82944992    1.820561581    1433.831183     245.855045  0.02031651636
            126    1.084768212   0.3853144925    570.1029207    49.79366493    1.820629309     1433.55388     245.847753  0.02031318962
            126    1.084768212   0.3946279093    570.0646318    49.82641665    1.820442605    1433.834532     245.867855  0.02031550529
            126    1.084768212   0.4039413261    569.9513856    49.95381465     1.81990469    1434.886271    245.9257779  0.02032561859
            126    1.084768212   0.4132547429    569.8464981    50.07044912    1.819406172    1435.851164    245.9794676  0.02033484717
            126    1.084768212   0.4225681597    569.9154521    49.96692587    1.819721466    1435.022228    245.9455098  0.02032591362
            126    1.084768212   0.4318815764    570.2290016    49.55345446    1.821183622    1431.674007    245.7880788  0.02029147749
            126    1.084768212   0.4411949932    570.5573526    49.12077019    1.822718359    1428.178331    245.6229137  0.02025554374
            126    1.084768212     0.45050841    570.4224616    49.27350016    1.822076039    1429.432541    245.6920288  0.02026762889
            126    1.084768212   0.4598218268    569.5323093    50.37878338    1.817895608    1438.454079    246.1422062  0.02035824133
            126    1.084768212   0.4691352436    568.3191294     51.8875334    1.812238311    1450.864894    246.7523986  0.02048311177
            126    1.084768212   0.4784486603    568.0697464    52.17410906    1.811069619    1453.249928    246.8785924  0.02050629605
